id,abbrevtype,accountbasednumber,actualshipdate,altsalestotal,amountunbilled,applypickdecomposition,approvalstatus,balsegstatus,billingaddress,billingstatus,closedate,completeddatetime,createdby,createddate,createddatetime,cseg_customendcusto,cseg_customrecharge,cseg_customregion,currency,custbody_10184_customer_entity_bank,custbody_11187_pref_entity_bank,custbody_11724_bank_fee,custbody_11724_pay_bank_fees,custbody_15529_emp_entity_bank,custbody_15529_vendor_entity_bank,custbody_15699_exclude_from_ep_process,custbody_15889_cust_refund_entity_bank,custbody_2663_reference_num,custbody_4110_customregnum,custbody_9997_autocash_assertion_field,custbody_9997_is_for_ep_dd,custbody_9997_is_for_ep_eft,custbody_9997_pfa_record,custbody_actualduedate,custbody_adjustment_journal,custbody_cash_register,custbody_clientapprovalstatus,custbody_clientnominalaccount,custbody_clientnominaldescription,custbody_collectionnote,custbody_collector,custbody_counterparty_vat,custbody_country_of_origin,custbody_createdby,custbody_customerrefundclientapprover,custbody_date_lsa,custbody_date_of_taxable_supply,custbody_datescanned,custbody_delivery_terms,custbody_eex_country,custbody_entitybankaccname,custbody_entitybankaccno,custbody_entitybanksortcode,custbody_entitybic,custbody_entityiban,custbody_fam_jrn_is_reversal,custbody_fam_jrn_reversal_date,custbody_fam_jrn_reversal_no,custbody_fam_lp_asset,custbody_fam_lp_assetdesc,custbody_fam_lp_assetprop,custbody_fam_lp_company,custbody_fam_lp_contract,custbody_fam_lp_contractnum,custbody_fam_lp_financelease,custbody_fam_lp_gainonmod,custbody_fam_lp_intexpense,custbody_fam_lp_leaseliability,custbody_fam_lp_rightofuse,custbody_fam_lp_startdate,custbody_fam_lp_totalinterest,custbody_fam_lp_totalleaseliab,custbody_fam_lp_totalleasepayment,custbody_fam_lp_totalnpv,custbody_fam_lp_totalprincipal,custbody_fam_specdeprjrn_shortage,custbody_fam_specdeprjrn_specialdepr,custbody_fhlapproavalstatus,custbody_glm_cs_permission,custbody_glm_csv_reference,custbody_glm_reference,custbody_includeinnextpaymentbatch,custbody_initiatorrole,custbody_itr_doc_number,custbody_itr_nexus,custbody_journaltype,custbody_link_lsa,custbody_link_name_lsa,custbody_matchignexception,custbody_mode_of_transport,custbody_nextapproverrole,custbody_nexus_notc,custbody_nondeductible_processed,custbody_nondeductible_ref_genjrnl,custbody_nondeductible_ref_tran,custbody_notc,custbody_pollenrsmref,custbody_quotereference,custbody_recordchanged,custbody_refno_originvoice,custbody_regime_code,custbody_regime_code_of_supply,custbody_rejectionreason,custbody_report_timestamp,custbody_salesordernumber,custbody_sas_journal_total,custbody_scannedby,custbody_sequencenumber,custbody_svb_aba_validations_passed,custbody_svb_allocation_journal,custbody_svb_bill_amount_based,custbody_svb_distribute_taxes,custbody_svb_error_logs,custbody_svb_run_aba_server_side,custbody_svb_sched_in_process,custbody_svb_schedule_is_intercompany,custbody_svb_vb_to_bell_dist_sched,custbody_svb_vend_bill_link,custbody_transaction_region,custbody_updateinitiator,custbody_voidingjournal,customform,customtype,daysopen,daysoverduesearch,discountdate,duedate,email,employee,enddate,entity,entitystatus,exchangerate,expectedclosedate,externalid,fax,firmed,fob,foreignamountpaid,foreignamountpaidnopost,foreignamountunpaid,foreignpaymentamountunused,foreignpaymentamountused,foreignpaymentamountusednopost,foreigntotal,fulfillmenttype,fxaltsalestotal,fxnetaltsalestotal,includeinforecast,incoterm,isfinchrg,isreversal,journaltype,lastmodifiedby,lastmodifieddate,linkedtrackingnumberlist,memdoc,memo,memorized,message,needsbill,netaltsalestotal,nextapprover,nextbilldate,nexus,number,ordpicked,ordreceived,otherrefnum,parentexpensealloc,partner,paymenthold,paymentmethod,paymentoption,posting,postingperiod,prevdate,printedpickingticket,probability,recordtype,releaseddatetime,reversal,reversaldate,reversaldefer,revision,shipcarrier,shipcomplete,shipdate,shipmethod,shippingaddress,source,sourcetransaction,startdate,status,terms,title,tobeemailed,tobefaxed,tobeprinted,tosubsidiary,trackingnumberlist,trandate,trandisplayname,tranid,transactionnumber,type,typebaseddocumentnumber,userevenuearrangement,visibletocustomer,void,voided,website,_fivetran_deleted,_fivetran_synced,openingbalancetransaction
87508,BILL,null,null,null,null,null,2,5,null,F,2025-02-28 00:00:00,null,2251,2025-03-13 11:44:06,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,13/03/2025 04:44:06,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,69,69,null,2024-12-21 00:00:00,null,null,null,2140,null,1,null,IV02201900,null,null,null,105.89,0,0,null,null,null,-105.89,null,null,null,F,null,F,F,null,2251,2025-03-26 10:55:37,null,null,null,F,null,F,null,-1,null,1,0,F,null,null,null,null,F,null,null,T,262,2024-12-21 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2024-12-21 00:00:00,Bill #IV02201900,IV02201900,VENDBILL6982,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
36434,PMT,null,null,null,null,null,null,5,null,F,2022-05-23 00:00:00,null,6,2022-07-19 09:34:38,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,1734,null,1,null,INCPAYPAY062022-026,null,null,null,null,null,null,0,828.49,0,828.49,null,null,null,F,null,F,F,null,6,2022-07-19 09:34:38,null,null,null,F,null,F,null,null,null,1,1652,F,null,null,null,null,F,null,null,T,126,2022-06-13 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2022-06-13 00:00:00,Payment #1652,1652,CUSTPYMT1652,CustPymt,1652,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
45354,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,6,2023-01-13 11:09:35,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,T,null,null,null,null,13/1/2023 3:8:51,null,57763.75,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,1724,2023-01-19 21:53:52,null,null,Accountancy accruals - Q4 22,F,null,F,null,null,null,1,696,F,null,null,null,null,F,null,null,T,134,2022-12-31 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,null,null,null,B,null,null,F,F,T,null,null,2022-12-31 00:00:00,Journal #696,696,JOURNAL3293,Journal,696,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
71741,INV,null,null,null,null,null,null,5,null,F,2024-01-09 00:00:00,null,1860,2024-05-23 15:26:14,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,23/05/2024 08:26:13,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,15,15,null,2023-12-25 00:00:00,null,null,null,1643,null,1,null,355091.2,null,null,null,11212.51,null,0,null,null,null,11212.51,null,null,null,F,null,F,F,null,1860,2024-05-23 15:52:54,null,null,Rent Secured (MRN) 25/12/23 to 24/03/24,F,null,F,null,null,null,1,355091,F,null,null,null,null,F,null,null,T,248,2023-12-25 00:00:00,F,null,invoice,null,null,null,null,null,null,F,2024-05-23 00:00:00,null,15837,CSV,null,null,B,2,null,F,F,F,null,null,2023-12-25 00:00:00,Invoice #355091.2,355091.2,CUSTINVC4145,CustInvc,355091.2,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
57367,PMT,null,null,null,null,null,null,5,null,F,2021-03-25 00:00:00,null,6,2023-09-29 09:49:17,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,648,null,1,null,INCPAYPAY072023-019,null,null,null,null,null,null,0,4000,0,4000,null,null,null,F,null,F,F,null,6,2023-09-29 09:49:17,null,null,null,F,null,F,null,null,null,1,2980,F,null,null,null,null,F,null,null,T,196,2022-08-23 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2022-08-23 00:00:00,Payment #2980,2980,CUSTPYMT2980,CustPymt,2980,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
48634,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,1833,2023-04-03 12:17:07,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,T,null,null,null,null,3/4/2023 5:6:16,null,2381918,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,T,JOURNAL,1833,2023-04-03 12:17:07,null,null,Loan interest accrual - QE 31/03/2023,F,null,F,null,null,null,1,802,F,null,null,null,null,F,null,null,T,188,2023-01-01 00:00:00,F,null,journalentry,null,48633,2023-03-31 00:00:00,null,null,null,null,null,null,null,null,null,null,B,null,null,F,F,T,null,null,2023-01-01 00:00:00,Journal #802,802,JOURNAL3430,Journal,802,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
46526,BILL,null,null,null,null,null,2,5,null,F,2023-01-17 00:00:00,null,6,2023-03-08 10:49:12,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2023-01-01 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,4163,null,F,null,null,null,null,08/03/2023 02:49:12,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,16,16,null,2023-01-01 00:00:00,null,null,null,1787,null,1,null,16992,null,null,null,6000,0,0,null,null,null,-6000,null,null,null,F,null,F,F,null,1860,2023-07-03 12:47:33,null,null,"[31/12/2022] Developed Design - Heathcote House, 18-20
Savile Row, W1S 3PW",F,null,F,null,null,null,1,16992,F,null,null,null,null,F,null,null,T,188,2023-01-01 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2023-01-01 00:00:00,Bill #16992,16992,VENDBILL5128,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
54461,PMT,null,null,null,null,null,null,5,null,F,2023-07-01 00:00:00,null,6,2023-07-11 15:02:13,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,24,null,null,null,null,null,null,1617,null,1,null,INCPAYPAY062023-196,null,null,null,null,null,null,0,404.4,0,404.4,null,null,null,F,null,F,F,null,6,2023-07-11 15:02:13,null,null,null,F,null,F,null,null,null,1,2922,F,null,null,null,null,F,null,null,T,194,2023-06-07 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2023-06-07 00:00:00,Payment #2922,2922,CUSTPYMT2922,CustPymt,2922,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
54564,BILL,null,null,null,null,null,2,5,null,F,2023-07-14 00:00:00,null,7,2023-07-11 15:53:00,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2023-06-01 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,2,F,null,null,null,4416,null,F,null,null,null,null,11/7/2023 8:51:23,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,14,14,null,2023-06-30 00:00:00,null,null,null,1881,null,1,null,null,null,null,null,6499.99,0,0,null,null,null,-6499.99,null,null,null,F,null,F,F,null,7,2023-08-23 15:14:50,null,null,"PR Services – Cork Street Galleries, June 2023",F,null,F,null,null,null,1,372,F,null,null,null,null,F,null,null,T,194,2023-06-30 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,null,null,null,B,null,null,F,F,F,null,null,2023-06-30 00:00:00,Bill #372,372,VENDBILL5543,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
50707,BILLCRED,null,null,null,null,null,null,5,null,F,2023-03-24 00:00:00,null,6,2023-05-12 12:42:54,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,12/05/2023 05:42:53,null,null,null,0,F,null,F,F,null,F,F,null,null,null,null,null,null,104,-1,8,0,null,2023-05-12 00:00:00,null,null,null,532,null,1,null,null,null,null,null,null,null,null,0,387.55,0,387.55,null,null,null,F,null,F,F,null,6,2023-05-12 12:42:54,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,192,2023-03-16 00:00:00,F,null,vendorcredit,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2023-03-16 00:00:00,Bill Credit #262883153/22CR,262883153/22CR,VENDCRED669,VendCred,null,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
67307,BILL,null,null,null,null,null,2,5,null,F,2024-01-31 00:00:00,null,1860,2024-02-21 11:50:16,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2024-01-06 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,21/02/2024 03:50:16,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,55,25,null,2024-01-06 00:00:00,null,null,null,532,null,1,null,322499743/23,null,null,null,22.37,0,0,null,null,null,-22.37,null,null,null,F,null,F,F,null,1860,2024-02-21 16:37:53,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,244,2023-12-07 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2023-12-07 00:00:00,Bill #322499743/23,322499743/23,VENDBILL6045,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
59001,BILLPMT,813,null,null,null,null,null,5,null,F,2023-03-16 00:00:00,null,1860,2023-10-10 14:22:14,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,532,null,1,null,VENBILLPAY092023-091,null,null,null,null,null,null,0,8.75,0,-8.75,null,null,null,F,null,F,F,null,1860,2023-10-10 14:22:14,null,null,null,F,null,F,null,null,null,1,813,F,null,null,null,null,F,null,null,T,198,2023-09-13 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2023-09-13 00:00:00,Bill Payment #813,813,VENDPYMT6703,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
64828,PMT,null,null,null,null,null,null,5,null,F,2023-12-25 00:00:00,null,1860,2024-01-10 13:15:10,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,5,null,null,null,null,null,null,615,null,1,null,INCPAYPAY122023-032,null,null,null,null,null,null,0,6224.4,0,6224.4,null,null,null,F,null,F,F,null,1860,2024-01-10 13:15:10,null,null,null,F,null,F,null,null,null,1,3466,F,null,null,null,null,F,null,null,T,202,2023-12-20 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2023-12-20 00:00:00,Payment #3466,3466,CUSTPYMT3466,CustPymt,3466,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
74291,INV,null,null,null,null,null,null,5,null,F,2024-06-11 00:00:00,null,6,2024-07-09 09:12:10,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,09/07/2024 02:12:10,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,0,0,null,2024-06-24 00:00:00,null,null,null,632,null,1,null,395200,null,null,null,48000,null,0,null,null,null,48000,null,null,null,F,null,F,F,null,6,2024-07-09 09:20:11,null,null,Rent 24/06/24 to 28/09/24,F,null,F,null,null,null,1,395200,F,null,null,null,null,F,null,null,T,250,2024-06-24 00:00:00,F,null,invoice,null,null,null,null,null,null,F,2024-07-09 00:00:00,null,16261,CSV,null,null,B,2,null,F,F,F,null,null,2024-06-24 00:00:00,Invoice #395200,395200,CUSTINVC4289,CustInvc,395200,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
75463,PMT,null,null,null,null,null,null,5,null,F,2024-05-01 00:00:00,null,6,2024-07-09 14:44:14,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,1846,null,1,null,INCPAYPAY052024-011,null,null,null,null,null,null,0,29972.25,0,29972.25,null,null,null,F,null,F,F,null,6,2024-07-09 14:44:14,null,null,null,F,null,F,null,null,null,1,4051,F,null,null,null,null,F,null,null,T,249,2024-05-14 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2024-05-14 00:00:00,Payment #4051,4051,CUSTPYMT4051,CustPymt,4051,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
43180,BILL,null,null,null,null,null,2,5,null,F,2022-11-23 00:00:00,null,6,2022-12-06 15:11:14,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-11-05 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,06/12/2022 07:11:13,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,778,748,null,2020-11-05 00:00:00,null,null,null,532,null,1,null,221499712/20,null,null,null,50.4,0,0,null,null,null,-50.4,null,null,null,F,null,F,F,null,6,2022-12-06 15:24:51,null,null,null,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,133,2020-10-06 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2020-10-06 00:00:00,Bill #221499712/20,221499712/20,VENDBILL4999,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
25357,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,6,2022-01-26 11:11:48,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,26/01/2022 03:11:47,null,29337.82,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,6,2022-01-28 12:50:47,null,null,Loan interest accrual - PE 31/12/2021 - Â£10m Loan - Facility B,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,117,2021-12-31 00:00:00,F,null,journalentry,null,25358,2022-01-01 00:00:00,F,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2021-12-31 00:00:00,Journal #LOANINTHY216,LOANINTHY216,JOURNAL1494,Journal,LOANINTHY216,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
67818,BILLPMT,1005,null,null,null,null,null,5,null,F,2023-07-16 00:00:00,null,1860,2024-02-21 16:37:51,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,532,null,1,null,VENBILLPAY012024-194,null,null,null,null,null,null,0,121.06,0,-121.06,null,null,null,F,null,F,F,null,1860,2024-02-21 16:37:51,null,null,null,F,null,F,null,null,null,1,1005,F,null,null,null,null,F,null,null,T,244,2024-01-31 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2024-01-31 00:00:00,Bill Payment #1005,1005,VENDPYMT7055,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
77792,RFND,1171,null,null,null,null,null,5,null,F,2024-05-10 00:00:00,null,1860,2024-08-09 15:12:18,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,108,-1,null,null,null,null,null,null,null,1750,null,1,null,null,null,null,null,null,null,null,null,null,null,-7427.48,null,null,null,F,null,F,F,null,1860,2024-08-09 15:12:44,null,null,Customer Refund,F,null,F,null,null,null,1,1171,F,null,null,null,null,F,7,null,T,252,2024-08-09 00:00:00,F,null,customerrefund,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,F,F,F,null,null,2024-07-24 00:00:00,Customer Refund #1171,1171,CUSTRFND278,CustRfnd,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
84673,BILL,null,null,null,null,null,2,5,null,F,2024-12-23 00:00:00,null,7,2025-01-07 02:17:10,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2024-12-10 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,F,null,null,null,null,null,null,null,null,null,2,F,null,null,null,5029,null,F,null,null,null,null,6/1/2025 18:14:24,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,13,13,null,2024-12-10 00:00:00,null,null,null,1903,null,1,null,null,null,null,null,2808,0,0,null,null,null,-2808,null,null,null,F,null,F,F,null,7,2025-01-07 12:32:30,null,null,Visual Identity Update Website – additional budget to cover additional design and project management requirements.,F,null,F,null,-1,null,1,0,F,null,null,null,null,F,null,null,T,258,2024-12-10 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,null,null,null,B,null,null,F,F,F,null,null,2024-12-10 00:00:00,Bill #HS3017,HS3017,VENDBILL6888,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
