transaction_id,date,period,account_name,account_type,subsidiary,department,debit,credit
TXN51036,2024-10-24,Oct 2024,Accounts Receivable,AcctRec,US Headquarters,Sales,0.0,16052.09
TXN51037,2024-03-24,Mar 2024,Office Supplies,Expense,US Headquarters,Marketing,18122.06,0.0
TXN51037,2024-03-24,Mar 2024,Cash - Operating,Bank,US Headquarters,Marketing,0.0,18122.06
TXN51038,2024-05-28,May 2024,Cash - Payroll,Bank,Canada Inc,Operations,31983.43,0.0
TXN51038,2024-05-28,May 2024,Service Revenue,Income,Canada Inc,Operations,0.0,31983.43
TXN51039,2024-02-18,Feb 2024,Prepaid Expenses,OthCurrAsset,Germany GmbH,Operations,16198.08,0.0
TXN51039,2024-02-18,Feb 2024,Consulting Revenue,Income,Germany GmbH,Operations,0.0,16198.08
TXN51040,2024-05-18,May 2024,Salaries and Wages,Expense,Australia Pty Ltd,Engineering,26767.57,0.0
TXN51040,2024-05-18,May 2024,Cash - Operating,Bank,Australia Pty Ltd,Engineering,0.0,26767.57
TXN51041,2024-03-11,Mar 2024,Salaries and Wages,Expense,Canada Inc,Marketing,38962.51,0.0
TXN51041,2024-03-11,Mar 2024,Cash - Payroll,Bank,Canada Inc,Marketing,0.0,38962.51
TXN51042,2024-04-21,Apr 2024,Inventory - Raw Materials,OthCurrAsset,Germany GmbH,Operations,11133.56,0.0
TXN51042,2024-04-21,Apr 2024,Product Sales,Income,Germany GmbH,Operations,0.0,11133.56
TXN51043,2024-08-01,Aug 2024,Cash - Operating,Bank,Singapore Pte Ltd,Engineering,5916.63,0.0
TXN51043,2024-08-01,Aug 2024,Interest Income,OthIncome,Singapore Pte Ltd,Engineering,0.0,5916.63
TXN51044,2024-06-27,Jun 2024,Short-term Loans,OthCurrLiab,Canada Inc,,18192.17,0.0
TXN51044,2024-06-27,Jun 2024,Inventory - Raw Materials,OthCurrAsset,Canada Inc,,0.0,18192.17
TXN51045,2024-06-24,Jun 2024,Accounts Payable,AcctPay,Germany GmbH,,15303.74,0.0
TXN51045,2024-06-24,Jun 2024,Cash - Payroll,Bank,Germany GmbH,,0.0,15303.74
TXN51046,2024-03-06,Mar 2024,Cash - Payroll,Bank,Germany GmbH,,11406.06,0.0
TXN51046,2024-03-06,Mar 2024,Product Sales,Income,Germany GmbH,,0.0,11406.06
TXN51047,2024-08-05,Aug 2024,Marketing and Advertising,Expense,UK Operations,Engineering,1038.44,0.0
TXN51047,2024-08-05,Aug 2024,Cash - Operating,Bank,UK Operations,Engineering,0.0,1038.44
TXN51048,2024-04-10,Apr 2024,Cost of Goods Sold - Products,COGS,UK Operations,Engineering,39673.45,0.0
TXN51048,2024-04-10,Apr 2024,Accounts Payable,AcctPay,UK Operations,Engineering,0.0,39673.45
TXN51049,2024-03-01,Mar 2024,Cost of Goods Sold - Services,COGS,Canada Inc,Engineering,3405.74,0.0
TXN51049,2024-03-01,Mar 2024,Cash - Payroll,Bank,Canada Inc,Engineering,0.0,3405.74
TXN51050,2024-11-04,Nov 2024,Accounts Receivable,AcctRec,France SAS,Operations,45068.63,0.0
TXN51050,2024-11-04,Nov 2024,Product Sales,Income,France SAS,Operations,0.0,45068.63
TXN51051,2024-02-16,Feb 2024,Accounts Receivable,AcctRec,Germany GmbH,,47098.06,0.0
TXN51051,2024-02-16,Feb 2024,Accounts Receivable,AcctRec,Germany GmbH,,0.0,47098.06
TXN51052,2024-03-23,Mar 2024,Inventory - Raw Materials,OthCurrAsset,France SAS,Operations,28554.74,0.0
TXN51052,2024-03-23,Mar 2024,Product Sales,Income,France SAS,Operations,0.0,28554.74
TXN51053,2024-09-27,Sep 2024,Prepaid Expenses,OthCurrAsset,France SAS,,9658.22,0.0
TXN51053,2024-09-27,Sep 2024,Product Sales,Income,France SAS,,0.0,9658.22
TXN51054,2024-02-20,Feb 2024,IT and Software,Expense,France SAS,Operations,42579.71,0.0
TXN51054,2024-02-20,Feb 2024,Accounts Receivable,AcctRec,France SAS,Operations,0.0,42579.71
TXN51055,2024-08-13,Aug 2024,Allowance for Doubtful Accounts,AcctRec,UK Operations,Sales,41753.63,0.0
TXN51055,2024-08-13,Aug 2024,Cash - Payroll,Bank,UK Operations,Sales,0.0,41753.63
TXN51056,2024-09-20,Sep 2024,Cash - Operating,Bank,France SAS,Finance,5730.99,0.0
TXN51056,2024-09-20,Sep 2024,Allowance for Doubtful Accounts,AcctRec,France SAS,Finance,0.0,5730.99
TXN51057,2024-02-26,Feb 2024,Short-term Loans,OthCurrLiab,Germany GmbH,Finance,38137.46,0.0
TXN51057,2024-02-26,Feb 2024,Inventory - Finished Goods,OthCurrAsset,Germany GmbH,Finance,0.0,38137.46
TXN51058,2024-01-21,Jan 2024,Travel and Entertainment,Expense,UK Operations,Marketing,24736.27,0.0
TXN51058,2024-01-21,Jan 2024,Sales Tax Payable,OthCurrLiab,UK Operations,Marketing,0.0,24736.27
TXN51059,2024-06-08,Jun 2024,Prepaid Expenses,OthCurrAsset,Singapore Pte Ltd,Sales,27740.4,0.0
TXN51059,2024-06-08,Jun 2024,Interest Income,OthIncome,Singapore Pte Ltd,Sales,0.0,27740.4
TXN51060,2024-04-06,Apr 2024,Cost of Goods Sold - Products,COGS,UK Operations,Finance,46960.19,0.0
TXN51060,2024-04-06,Apr 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Finance,0.0,46960.19
TXN51061,2024-09-08,Sep 2024,Cost of Goods Sold - Services,COGS,UK Operations,Finance,21959.11,0.0
TXN51061,2024-09-08,Sep 2024,Cash - Payroll,Bank,UK Operations,Finance,0.0,21959.11
TXN51062,2024-03-14,Mar 2024,Inventory - Finished Goods,OthCurrAsset,Japan KK,Finance,34782.35,0.0
TXN51062,2024-03-14,Mar 2024,Cash - Payroll,Bank,Japan KK,Finance,0.0,34782.35
TXN51063,2024-02-03,Feb 2024,Marketing and Advertising,Expense,Australia Pty Ltd,Sales,16997.72,0.0
TXN51063,2024-02-03,Feb 2024,Cash - Payroll,Bank,Australia Pty Ltd,Sales,0.0,16997.72
TXN51064,2024-04-29,Apr 2024,Short-term Loans,OthCurrLiab,Japan KK,,25005.59,0.0
TXN51064,2024-04-29,Apr 2024,Inventory - Raw Materials,OthCurrAsset,Japan KK,,0.0,25005.59
TXN51065,2024-05-19,May 2024,Marketing and Advertising,Expense,Japan KK,Marketing,23843.73,0.0
TXN51065,2024-05-19,May 2024,Accounts Payable,AcctPay,Japan KK,Marketing,0.0,23843.73
TXN51066,2024-09-18,Sep 2024,Accounts Receivable,AcctRec,Canada Inc,Sales,38423.18,0.0
TXN51066,2024-09-18,Sep 2024,Interest Income,OthIncome,Canada Inc,Sales,0.0,38423.18
TXN51067,2024-09-11,Sep 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,,47125.91,0.0
TXN51067,2024-09-11,Sep 2024,Product Sales,Income,France SAS,,0.0,47125.91
TXN51068,2024-02-04,Feb 2024,Inventory - Raw Materials,OthCurrAsset,Singapore Pte Ltd,,1434.77,0.0
TXN51068,2024-02-04,Feb 2024,Consulting Revenue,Income,Singapore Pte Ltd,,0.0,1434.77
TXN51069,2024-03-19,Mar 2024,Short-term Loans,OthCurrLiab,Canada Inc,Operations,31199.31,0.0
TXN51069,2024-03-19,Mar 2024,Prepaid Expenses,OthCurrAsset,Canada Inc,Operations,0.0,31199.31
TXN51070,2024-09-09,Sep 2024,Professional Fees,Expense,Singapore Pte Ltd,Sales,14748.79,0.0
TXN51070,2024-09-09,Sep 2024,Inventory - Raw Materials,OthCurrAsset,Singapore Pte Ltd,Sales,0.0,14748.79
TXN51071,2024-10-04,Oct 2024,Cash - Operating,Bank,Australia Pty Ltd,Operations,27376.34,0.0
TXN51071,2024-10-04,Oct 2024,Allowance for Doubtful Accounts,AcctRec,Australia Pty Ltd,Operations,0.0,27376.34
TXN51072,2024-03-01,Mar 2024,Travel and Entertainment,Expense,Japan KK,Finance,15796.5,0.0
TXN51072,2024-03-01,Mar 2024,Cash - Operating,Bank,Japan KK,Finance,0.0,15796.5
TXN51073,2024-01-17,Jan 2024,Accrued Expenses,AcctPay,Germany GmbH,Operations,33004.61,0.0
TXN51073,2024-01-17,Jan 2024,Allowance for Doubtful Accounts,AcctRec,Germany GmbH,Operations,0.0,33004.61
TXN51074,2024-08-08,Aug 2024,Cost of Goods Sold - Services,COGS,Germany GmbH,Marketing,35814.59,0.0
TXN51074,2024-08-08,Aug 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Marketing,0.0,35814.59
TXN51075,2024-12-11,Dec 2024,Travel and Entertainment,Expense,Singapore Pte Ltd,,27733.82,0.0
TXN51075,2024-12-11,Dec 2024,Accounts Payable,AcctPay,Singapore Pte Ltd,,0.0,27733.82
TXN51076,2024-10-14,Oct 2024,Inventory - Raw Materials,OthCurrAsset,Germany GmbH,Operations,2881.28,0.0
TXN51076,2024-10-14,Oct 2024,Interest Income,OthIncome,Germany GmbH,Operations,0.0,2881.28
TXN51077,2024-11-11,Nov 2024,Cash - Operating,Bank,Australia Pty Ltd,Marketing,16092.09,0.0
TXN51077,2024-11-11,Nov 2024,Service Revenue,Income,Australia Pty Ltd,Marketing,0.0,16092.09
TXN51078,2024-07-06,Jul 2024,Sales Tax Payable,OthCurrLiab,Australia Pty Ltd,,29239.95,0.0
TXN51078,2024-07-06,Jul 2024,Allowance for Doubtful Accounts,AcctRec,Australia Pty Ltd,,0.0,29239.95
TXN51079,2024-02-19,Feb 2024,Cost of Goods Sold - Products,COGS,Japan KK,Marketing,49598.08,0.0
TXN51079,2024-02-19,Feb 2024,Payroll Liabilities,OthCurrLiab,Japan KK,Marketing,0.0,49598.08
TXN51080,2024-05-05,May 2024,Cost of Goods Sold - Services,COGS,France SAS,Sales,32439.33,0.0
TXN51080,2024-05-05,May 2024,Inventory - Raw Materials,OthCurrAsset,France SAS,Sales,0.0,32439.33
TXN51081,2024-02-28,Feb 2024,Allowance for Doubtful Accounts,AcctRec,Australia Pty Ltd,Sales,1083.63,0.0
TXN51081,2024-02-28,Feb 2024,Interest Income,OthIncome,Australia Pty Ltd,Sales,0.0,1083.63
TXN51082,2024-10-17,Oct 2024,Cost of Goods Sold - Products,COGS,Japan KK,Marketing,1118.07,0.0
TXN51082,2024-10-17,Oct 2024,Inventory - Finished Goods,OthCurrAsset,Japan KK,Marketing,0.0,1118.07
TXN51083,2024-07-12,Jul 2024,Accounts Payable,AcctPay,Japan KK,Marketing,28669.68,0.0
TXN51083,2024-07-12,Jul 2024,Inventory - Finished Goods,OthCurrAsset,Japan KK,Marketing,0.0,28669.68
TXN51084,2024-12-11,Dec 2024,Sales Tax Payable,OthCurrLiab,France SAS,Marketing,24886.9,0.0
TXN51084,2024-12-11,Dec 2024,Cash - Payroll,Bank,France SAS,Marketing,0.0,24886.9
TXN51085,2024-11-10,Nov 2024,Inventory - Finished Goods,OthCurrAsset,Canada Inc,Marketing,48474.44,0.0
TXN51085,2024-11-10,Nov 2024,Product Sales,Income,Canada Inc,Marketing,0.0,48474.44
TXN51086,2024-10-01,Oct 2024,Inventory - Raw Materials,OthCurrAsset,France SAS,Marketing,13331.24,0.0
TXN51086,2024-10-01,Oct 2024,Interest Income,OthIncome,France SAS,Marketing,0.0,13331.24
TXN51087,2024-04-25,Apr 2024,Accounts Receivable,AcctRec,UK Operations,,42224.93,0.0
TXN51087,2024-04-25,Apr 2024,Consulting Revenue,Income,UK Operations,,0.0,42224.93
TXN51088,2024-02-04,Feb 2024,Sales Tax Payable,OthCurrLiab,Singapore Pte Ltd,Finance,10565.98,0.0
TXN51088,2024-02-04,Feb 2024,Inventory - Raw Materials,OthCurrAsset,Singapore Pte Ltd,Finance,0.0,10565.98
TXN51089,2024-06-02,Jun 2024,Allowance for Doubtful Accounts,AcctRec,Japan KK,,27043.38,0.0
TXN51089,2024-06-02,Jun 2024,Consulting Revenue,Income,Japan KK,,0.0,27043.38
TXN51090,2024-11-15,Nov 2024,Cash - Operating,Bank,Singapore Pte Ltd,,38195.77,0.0
TXN51090,2024-11-15,Nov 2024,Service Revenue,Income,Singapore Pte Ltd,,0.0,38195.77
TXN51091,2024-10-22,Oct 2024,Payroll Liabilities,OthCurrLiab,Singapore Pte Ltd,Sales,33074.23,0.0
TXN51091,2024-10-22,Oct 2024,Accounts Receivable,AcctRec,Singapore Pte Ltd,Sales,0.0,33074.23
TXN51092,2024-11-22,Nov 2024,Cash - Payroll,Bank,Japan KK,Operations,36358.09,0.0
TXN51092,2024-11-22,Nov 2024,Consulting Revenue,Income,Japan KK,Operations,0.0,36358.09
TXN51093,2024-08-24,Aug 2024,Utilities,Expense,Germany GmbH,Sales,7608.59,0.0
TXN51093,2024-08-24,Aug 2024,Prepaid Expenses,OthCurrAsset,Germany GmbH,Sales,0.0,7608.59
TXN51094,2024-07-29,Jul 2024,Sales Tax Payable,OthCurrLiab,Australia Pty Ltd,Engineering,31732.98,0.0
TXN51094,2024-07-29,Jul 2024,Prepaid Expenses,OthCurrAsset,Australia Pty Ltd,Engineering,0.0,31732.98
TXN51095,2024-05-26,May 2024,Cash - Payroll,Bank,Germany GmbH,Marketing,34374.06,0.0
TXN51095,2024-05-26,May 2024,Product Sales,Income,Germany GmbH,Marketing,0.0,34374.06
TXN51096,2024-03-17,Mar 2024,Payroll Liabilities,OthCurrLiab,France SAS,Engineering,12354.77,0.0
TXN51096,2024-03-17,Mar 2024,Allowance for Doubtful Accounts,AcctRec,France SAS,Engineering,0.0,12354.77
TXN51097,2024-10-13,Oct 2024,Cash - Payroll,Bank,Japan KK,Finance,32381.41,0.0
TXN51097,2024-10-13,Oct 2024,Consulting Revenue,Income,Japan KK,Finance,0.0,32381.41
TXN51098,2024-03-10,Mar 2024,Inventory - Raw Materials,OthCurrAsset,US Headquarters,Marketing,39504.53,0.0
TXN51098,2024-03-10,Mar 2024,Service Revenue,Income,US Headquarters,Marketing,0.0,39504.53
TXN51099,2024-11-25,Nov 2024,Prepaid Expenses,OthCurrAsset,US Headquarters,,24343.51,0.0
TXN51099,2024-11-25,Nov 2024,Product Sales,Income,US Headquarters,,0.0,24343.51
TXN51100,2024-06-09,Jun 2024,Office Supplies,Expense,Canada Inc,Engineering,45038.69,0.0
TXN51100,2024-06-09,Jun 2024,Payroll Liabilities,OthCurrLiab,Canada Inc,Engineering,0.0,45038.69
TXN51101,2024-12-02,Dec 2024,Accrued Expenses,AcctPay,UK Operations,Finance,47163.79,0.0
TXN51101,2024-12-02,Dec 2024,Cash - Payroll,Bank,UK Operations,Finance,0.0,47163.79
TXN51102,2024-02-27,Feb 2024,Professional Fees,Expense,UK Operations,Operations,33244.44,0.0
TXN51102,2024-02-27,Feb 2024,Inventory - Raw Materials,OthCurrAsset,UK Operations,Operations,0.0,33244.44
TXN51103,2024-09-11,Sep 2024,Sales Tax Payable,OthCurrLiab,UK Operations,Sales,30031.08,0.0
TXN51103,2024-09-11,Sep 2024,Accounts Receivable,AcctRec,UK Operations,Sales,0.0,30031.08
TXN51104,2024-10-26,Oct 2024,Cash - Payroll,Bank,Japan KK,,37223.55,0.0
TXN51104,2024-10-26,Oct 2024,Cash - Payroll,Bank,Japan KK,,0.0,37223.55
TXN51105,2024-02-24,Feb 2024,Utilities,Expense,Germany GmbH,Sales,48499.18,0.0
TXN51105,2024-02-24,Feb 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Sales,0.0,48499.18
TXN51106,2024-01-29,Jan 2024,Accounts Receivable,AcctRec,Singapore Pte Ltd,Operations,18797.78,0.0
TXN51106,2024-01-29,Jan 2024,Inventory - Raw Materials,OthCurrAsset,Singapore Pte Ltd,Operations,0.0,18797.78
TXN51107,2024-08-04,Aug 2024,Prepaid Expenses,OthCurrAsset,Singapore Pte Ltd,,12392.7,0.0
TXN51107,2024-08-04,Aug 2024,Service Revenue,Income,Singapore Pte Ltd,,0.0,12392.7
TXN51108,2024-07-04,Jul 2024,Inventory - Finished Goods,OthCurrAsset,Singapore Pte Ltd,,18450.19,0.0
TXN51108,2024-07-04,Jul 2024,Product Sales,Income,Singapore Pte Ltd,,0.0,18450.19
TXN51109,2024-12-05,Dec 2024,Utilities,Expense,US Headquarters,,45881.12,0.0
TXN51109,2024-12-05,Dec 2024,Accrued Expenses,AcctPay,US Headquarters,,0.0,45881.12
TXN51110,2024-07-15,Jul 2024,Interest Expense,OthExpense,Canada Inc,,47928.33,0.0
TXN51110,2024-07-15,Jul 2024,Cash - Payroll,Bank,Canada Inc,,0.0,47928.33
TXN51111,2024-09-30,Sep 2024,Allowance for Doubtful Accounts,AcctRec,France SAS,Finance,19484.7,0.0
TXN51111,2024-09-30,Sep 2024,Accounts Receivable,AcctRec,France SAS,Finance,0.0,19484.7
TXN51112,2024-06-03,Jun 2024,Cash - Payroll,Bank,UK Operations,Sales,14941.4,0.0
TXN51112,2024-06-03,Jun 2024,Allowance for Doubtful Accounts,AcctRec,UK Operations,Sales,0.0,14941.4
TXN51113,2024-11-19,Nov 2024,Prepaid Expenses,OthCurrAsset,Australia Pty Ltd,,20373.81,0.0
TXN51113,2024-11-19,Nov 2024,Product Sales,Income,Australia Pty Ltd,,0.0,20373.81
TXN51114,2024-09-08,Sep 2024,Payroll Liabilities,OthCurrLiab,Singapore Pte Ltd,,20706.77,0.0
TXN51114,2024-09-08,Sep 2024,Prepaid Expenses,OthCurrAsset,Singapore Pte Ltd,,0.0,20706.77
TXN51115,2024-02-21,Feb 2024,Allowance for Doubtful Accounts,AcctRec,Germany GmbH,,13122.41,0.0
TXN51115,2024-02-21,Feb 2024,Consulting Revenue,Income,Germany GmbH,,0.0,13122.41
TXN51116,2024-08-20,Aug 2024,Allowance for Doubtful Accounts,AcctRec,US Headquarters,Engineering,32104.5,0.0
TXN51116,2024-08-20,Aug 2024,Service Revenue,Income,US Headquarters,Engineering,0.0,32104.5
TXN51117,2024-01-02,Jan 2024,Cash - Operating,Bank,Japan KK,Sales,31451.98,0.0
TXN51117,2024-01-02,Jan 2024,Product Sales,Income,Japan KK,Sales,0.0,31451.98
TXN51118,2024-03-21,Mar 2024,Accrued Expenses,AcctPay,France SAS,Operations,35706.84,0.0
TXN51118,2024-03-21,Mar 2024,Prepaid Expenses,OthCurrAsset,France SAS,Operations,0.0,35706.84
TXN51119,2024-10-31,Oct 2024,Cash - Payroll,Bank,Japan KK,Marketing,22629.35,0.0
TXN51119,2024-10-31,Oct 2024,Accounts Receivable,AcctRec,Japan KK,Marketing,0.0,22629.35
TXN51120,2024-03-29,Mar 2024,Salaries and Wages,Expense,Australia Pty Ltd,Marketing,10013.32,0.0
TXN51120,2024-03-29,Mar 2024,Prepaid Expenses,OthCurrAsset,Australia Pty Ltd,Marketing,0.0,10013.32
TXN51121,2024-07-12,Jul 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,Engineering,47410.65,0.0
TXN51121,2024-07-12,Jul 2024,Inventory - Raw Materials,OthCurrAsset,France SAS,Engineering,0.0,47410.65
TXN51122,2024-11-16,Nov 2024,Inventory - Finished Goods,OthCurrAsset,France SAS,Engineering,48708.97,0.0
TXN51122,2024-11-16,Nov 2024,Service Revenue,Income,France SAS,Engineering,0.0,48708.97
TXN51123,2024-01-26,Jan 2024,Cash - Operating,Bank,Japan KK,Operations,21502.28,0.0
TXN51123,2024-01-26,Jan 2024,Consulting Revenue,Income,Japan KK,Operations,0.0,21502.28
TXN51124,2024-03-28,Mar 2024,Travel and Entertainment,Expense,UK Operations,Engineering,35957.31,0.0
TXN51124,2024-03-28,Mar 2024,Payroll Liabilities,OthCurrLiab,UK Operations,Engineering,0.0,35957.31
TXN51125,2024-09-10,Sep 2024,Prepaid Expenses,OthCurrAsset,UK Operations,Sales,35706.83,0.0
TXN51125,2024-09-10,Sep 2024,Consulting Revenue,Income,UK Operations,Sales,0.0,35706.83
TXN51126,2024-05-27,May 2024,Inventory - Raw Materials,OthCurrAsset,Singapore Pte Ltd,Finance,6596.95,0.0
TXN51126,2024-05-27,May 2024,Cash - Payroll,Bank,Singapore Pte Ltd,Finance,0.0,6596.95
TXN51127,2024-05-24,May 2024,Accounts Payable,AcctPay,France SAS,Finance,9100.46,0.0
TXN51127,2024-05-24,May 2024,Accounts Receivable,AcctRec,France SAS,Finance,0.0,9100.46
TXN51128,2024-05-14,May 2024,Inventory - Raw Materials,OthCurrAsset,France SAS,Operations,22603.74,0.0
TXN51128,2024-05-14,May 2024,Interest Income,OthIncome,France SAS,Operations,0.0,22603.74
TXN51129,2024-02-13,Feb 2024,Inventory - Finished Goods,OthCurrAsset,US Headquarters,Finance,6746.93,0.0
TXN51129,2024-02-13,Feb 2024,Interest Income,OthIncome,US Headquarters,Finance,0.0,6746.93
TXN51130,2024-12-17,Dec 2024,IT and Software,Expense,France SAS,,19236.42,0.0
TXN51130,2024-12-17,Dec 2024,Inventory - Raw Materials,OthCurrAsset,France SAS,,0.0,19236.42
TXN51131,2024-02-07,Feb 2024,Cash - Payroll,Bank,UK Operations,Operations,3031.74,0.0
TXN51131,2024-02-07,Feb 2024,Interest Income,OthIncome,UK Operations,Operations,0.0,3031.74
TXN51132,2024-06-30,Jun 2024,Utilities,Expense,US Headquarters,Engineering,12757.48,0.0
TXN51132,2024-06-30,Jun 2024,Prepaid Expenses,OthCurrAsset,US Headquarters,Engineering,0.0,12757.48
TXN51133,2024-12-09,Dec 2024,IT and Software,Expense,Australia Pty Ltd,Sales,48406.08,0.0
TXN51133,2024-12-09,Dec 2024,Accounts Receivable,AcctRec,Australia Pty Ltd,Sales,0.0,48406.08
TXN51134,2024-05-13,May 2024,Allowance for Doubtful Accounts,AcctRec,Germany GmbH,Operations,24692.71,0.0
TXN51134,2024-05-13,May 2024,Service Revenue,Income,Germany GmbH,Operations,0.0,24692.71
TXN51135,2024-02-15,Feb 2024,Cash - Operating,Bank,Australia Pty Ltd,,26568.15,0.0
TXN51135,2024-02-15,Feb 2024,Consulting Revenue,Income,Australia Pty Ltd,,0.0,26568.15
TXN51136,2024-01-23,Jan 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Finance,43596.81,0.0
TXN51136,2024-01-23,Jan 2024,Allowance for Doubtful Accounts,AcctRec,Germany GmbH,Finance,0.0,43596.81
TXN51137,2024-05-24,May 2024,Inventory - Raw Materials,OthCurrAsset,Canada Inc,Operations,41496.5,0.0
TXN51137,2024-05-24,May 2024,Accounts Receivable,AcctRec,Canada Inc,Operations,0.0,41496.5
TXN51138,2024-08-11,Aug 2024,Salaries and Wages,Expense,Germany GmbH,Marketing,36869.77,0.0
TXN51138,2024-08-11,Aug 2024,Accrued Expenses,AcctPay,Germany GmbH,Marketing,0.0,36869.77
TXN51139,2024-12-02,Dec 2024,Cash - Payroll,Bank,Singapore Pte Ltd,Engineering,9527.11,0.0
TXN51139,2024-12-02,Dec 2024,Product Sales,Income,Singapore Pte Ltd,Engineering,0.0,9527.11
TXN51140,2024-08-28,Aug 2024,Travel and Entertainment,Expense,Canada Inc,Sales,35327.55,0.0
TXN51140,2024-08-28,Aug 2024,Cash - Operating,Bank,Canada Inc,Sales,0.0,35327.55
TXN51141,2024-08-14,Aug 2024,Cost of Goods Sold - Services,COGS,Australia Pty Ltd,,28086.64,0.0
TXN51141,2024-08-14,Aug 2024,Short-term Loans,OthCurrLiab,Australia Pty Ltd,,0.0,28086.64
TXN51142,2024-03-16,Mar 2024,Cash - Payroll,Bank,UK Operations,Marketing,4769.54,0.0
TXN51142,2024-03-16,Mar 2024,Prepaid Expenses,OthCurrAsset,UK Operations,Marketing,0.0,4769.54
TXN51143,2024-03-27,Mar 2024,IT and Software,Expense,Canada Inc,Operations,44555.64,0.0
TXN51143,2024-03-27,Mar 2024,Cash - Operating,Bank,Canada Inc,Operations,0.0,44555.64
TXN51144,2024-09-26,Sep 2024,Allowance for Doubtful Accounts,AcctRec,Germany GmbH,Finance,46028.62,0.0
TXN51144,2024-09-26,Sep 2024,Product Sales,Income,Germany GmbH,Finance,0.0,46028.62
TXN51145,2024-06-17,Jun 2024,Marketing and Advertising,Expense,US Headquarters,Marketing,34097.49,0.0
TXN51145,2024-06-17,Jun 2024,Inventory - Finished Goods,OthCurrAsset,US Headquarters,Marketing,0.0,34097.49
TXN51146,2024-10-29,Oct 2024,Prepaid Expenses,OthCurrAsset,UK Operations,Marketing,7773.4,0.0
TXN51146,2024-10-29,Oct 2024,Interest Income,OthIncome,UK Operations,Marketing,0.0,7773.4
TXN51147,2024-08-20,Aug 2024,Cash - Operating,Bank,Canada Inc,Operations,32934.51,0.0
TXN51147,2024-08-20,Aug 2024,Interest Income,OthIncome,Canada Inc,Operations,0.0,32934.51
TXN51148,2024-06-15,Jun 2024,Sales Tax Payable,OthCurrLiab,Germany GmbH,Sales,43177.61,0.0
TXN51148,2024-06-15,Jun 2024,Accounts Receivable,AcctRec,Germany GmbH,Sales,0.0,43177.61
TXN51149,2024-01-29,Jan 2024,Marketing and Advertising,Expense,UK Operations,Operations,47599.82,0.0
TXN51149,2024-01-29,Jan 2024,Inventory - Raw Materials,OthCurrAsset,UK Operations,Operations,0.0,47599.82
TXN51150,2024-04-01,Apr 2024,Cash - Payroll,Bank,France SAS,Finance,4550.5,0.0
TXN51150,2024-04-01,Apr 2024,Allowance for Doubtful Accounts,AcctRec,France SAS,Finance,0.0,4550.5
TXN51151,2024-07-25,Jul 2024,Cost of Goods Sold - Services,COGS,Canada Inc,,37652.67,0.0
TXN51151,2024-07-25,Jul 2024,Inventory - Raw Materials,OthCurrAsset,Canada Inc,,0.0,37652.67
TXN51152,2024-09-08,Sep 2024,Inventory - Finished Goods,OthCurrAsset,Japan KK,,40337.02,0.0
TXN51152,2024-09-08,Sep 2024,Service Revenue,Income,Japan KK,,0.0,40337.02
TXN51153,2024-07-02,Jul 2024,Marketing and Advertising,Expense,UK Operations,Marketing,25681.4,0.0
TXN51153,2024-07-02,Jul 2024,Accounts Payable,AcctPay,UK Operations,Marketing,0.0,25681.4
TXN51154,2024-05-17,May 2024,Short-term Loans,OthCurrLiab,Japan KK,Engineering,37848.88,0.0
TXN51154,2024-05-17,May 2024,Cash - Payroll,Bank,Japan KK,Engineering,0.0,37848.88
TXN51155,2024-08-10,Aug 2024,Allowance for Doubtful Accounts,AcctRec,Japan KK,Engineering,2117.86,0.0
TXN51155,2024-08-10,Aug 2024,Service Revenue,Income,Japan KK,Engineering,0.0,2117.86
TXN51156,2024-11-27,Nov 2024,Cost of Goods Sold - Services,COGS,Germany GmbH,Finance,26411.21,0.0
TXN51156,2024-11-27,Nov 2024,Inventory - Raw Materials,OthCurrAsset,Germany GmbH,Finance,0.0,26411.21
TXN51157,2024-08-27,Aug 2024,Salaries and Wages,Expense,Japan KK,Engineering,45369.66,0.0
TXN51157,2024-08-27,Aug 2024,Accounts Receivable,AcctRec,Japan KK,Engineering,0.0,45369.66
TXN51158,2024-12-16,Dec 2024,Cash - Operating,Bank,Canada Inc,Sales,26202.29,0.0
TXN51158,2024-12-16,Dec 2024,Product Sales,Income,Canada Inc,Sales,0.0,26202.29
TXN51159,2024-01-24,Jan 2024,Inventory - Finished Goods,OthCurrAsset,UK Operations,Operations,21303.18,0.0
TXN51159,2024-01-24,Jan 2024,Consulting Revenue,Income,UK Operations,Operations,0.0,21303.18
TXN51160,2024-06-30,Jun 2024,Cost of Goods Sold - Services,COGS,Canada Inc,Operations,4180.3,0.0
TXN51160,2024-06-30,Jun 2024,Short-term Loans,OthCurrLiab,Canada Inc,Operations,0.0,4180.3
TXN51161,2024-12-04,Dec 2024,Accounts Payable,AcctPay,Singapore Pte Ltd,Sales,39330.24,0.0
TXN51161,2024-12-04,Dec 2024,Cash - Operating,Bank,Singapore Pte Ltd,Sales,0.0,39330.24
TXN51162,2024-08-01,Aug 2024,Interest Expense,OthExpense,Canada Inc,Marketing,29401.7,0.0
